code,description_short,description_long,is_billable,status,valid_from
N710,Missing notes,Missing notes.,,active,2014-03-01T00:00:00Z
N711,Incomplete/invalid summary,Incomplete/invalid summary.,,active,2014-03-01T00:00:00Z
N712,Missing summary,Missing summary.,,active,2014-03-01T00:00:00Z
N713,Incomplete/invalid report,Incomplete/invalid report.,,active,2014-03-01T00:00:00Z
N714,Missing report,Missing report.,,active,2014-03-01T00:00:00Z
N715,Incomplete/invalid chart,Incomplete/invalid chart.,,active,2014-03-01T00:00:00Z
N716,Missing chart,Missing chart.,,active,2014-03-01T00:00:00Z
N717,Incomplete/Invalid documentation of face-to-face examination,Incomplete/Invalid documentation of face-to-face examination.,,active,2014-03-01T00:00:00Z
N718,Missing documentation of face-to-face examination,Missing documentation of face-to-face examination.,,active,2014-03-01T00:00:00Z
N719,Penalty applied based on plan requirements not being met,Penalty applied based on plan requirements not being met.,,active,2014-03-01T00:00:00Z
N72,PPS (Prospective Payment System)  code changed by medical reviewers,PPS (Prospective Payment System)  code changed by medical reviewers.  Not supported by clinical records.,,active,2000-01-01T00:00:00Z
N720,Alert: The patient overpaid you,Alert: The patient overpaid you. You may need to issue the patient a refund for the difference between the patient's payment and the amount shown as patient responsibility on this notice.,,active,2014-03-01T00:00:00Z
N721,This service is only covered when performed as part of a clinical trial,This service is only covered when performed as part of a clinical trial.,,active,2014-03-01T00:00:00Z
N722,Patient must use Workers' Compensation Set-Aside (WCSA) funds to pay for the medical service or item,Patient must use Workers' Compensation Set-Aside (WCSA) funds to pay for the medical service or item.,,active,2014-03-01T00:00:00Z
N723,Patient must use Liability set-aside (LSA) funds to pay for the medical service or item,Patient must use Liability set-aside (LSA) funds to pay for the medical service or item.,,active,2014-03-01T00:00:00Z
N724,Patient must use No-Fault set-aside (NFSA) funds to pay for the medical service or item,Patient must use No-Fault set-aside (NFSA) funds to pay for the medical service or item.,,active,2014-03-01T00:00:00Z
N725,A liability insurer has reported having ongoing responsibility for medical services (ORM) for this diagnosis,A liability insurer has reported having ongoing responsibility for medical services (ORM) for this diagnosis.,,active,2014-03-01T00:00:00Z
N726,A conditional payment is not allowed,A conditional payment is not allowed.,,active,2014-03-01T00:00:00Z
N727,A no-fault insurer has reported having ongoing responsibility for medical services (ORM) for this diagnosis,A no-fault insurer has reported having ongoing responsibility for medical services (ORM) for this diagnosis.,,active,2014-03-01T00:00:00Z
N728,A workers' compensation insurer has reported having ongoing responsibility for m,A workers' compensation insurer has reported having ongoing responsibility for medical services (ORM) for this diagnosis.,,active,2014-03-01T00:00:00Z
N729,Missing patient medical/dental record for this service,Missing patient medical/dental record for this service.,,active,2014-11-01T00:00:00Z
N73,A Skilled Nursing Facility is responsible for payment of outside providers who f,A Skilled Nursing Facility is responsible for payment of outside providers who furnish these services/supplies under arrangement to its residents.,,active,2000-01-01T00:00:00Z
N730,Incomplete/invalid patient medical/dental record for this service,Incomplete/invalid patient medical/dental record for this service.,,active,2014-11-01T00:00:00Z
N731,Incomplete/Invalid mental health assessment,Incomplete/Invalid mental health assessment.,,active,2014-11-01T00:00:00Z
N732,Services performed at an unlicensed facility are not reimbursable,Services performed at an unlicensed facility are not reimbursable.,,active,2014-11-01T00:00:00Z
N733,Regulatory surcharges are paid directly to the state,Regulatory surcharges are paid directly to the state.,,active,2014-11-01T00:00:00Z
N734,The patient is eligible for these medical services only when unable to work or p,The patient is eligible for these medical services only when unable to work or perform normal activities due to an illness or injury.,,active,2014-11-01T00:00:00Z
N735,Adjustment without review of medical/dental record because the requested records,Adjustment without review of medical/dental record because the requested records were not received or were not received timely.,,deprecated,2015-03-01T00:00:00Z
N736,Incomplete/invalid Sleep Study Report,Incomplete/invalid Sleep Study Report.,,active,2015-03-01T00:00:00Z
N737,Missing Sleep Study Report,Missing Sleep Study Report.,,active,2015-03-01T00:00:00Z
N738,Incomplete/invalid Vein Study Report,Incomplete/invalid Vein Study Report.,,active,2015-03-01T00:00:00Z
N739,Missing Vein Study Report,Missing Vein Study Report.,,active,2015-03-01T00:00:00Z
N74,"Resubmit with multiple claims, each claim covering services provided in only one calendar month","Resubmit with multiple claims, each claim covering services provided in only one calendar month.",,active,2000-01-01T00:00:00Z
N740,The member's Consumer Spending Account does not contain sufficient funds to cove,The member's Consumer Spending Account does not contain sufficient funds to cover the member's liability for this claim/service.,,active,2015-03-01T00:00:00Z
N741,This is a site neutral payment,This is a site neutral payment.,,active,2015-03-01T00:00:00Z
N742,Alert: This claim was processed based on one or more ICD-9 codes,"Alert: This claim was processed based on one or more ICD-9 codes. The transition to ICD-10 is required by October 1, 2015, for health care providers, health plans, and clearinghouses. More information can be found at http://www.cms.gov/Medicare/Coding/ICD10/ProviderResources.html",,deprecated,2015-03-01T00:00:00Z
N743,Adjusted because the services may be related to an employment accident,Adjusted because the services may be related to an employment accident.,,active,2015-03-01T00:00:00Z
N744,Adjusted because the services may be related to an auto/other accident,Adjusted because the services may be related to an auto/other accident.,,active,2015-03-01T00:00:00Z
N745,Missing Ambulance Report,Missing Ambulance Report.,,active,2015-03-01T00:00:00Z
N746,Incomplete/invalid Ambulance Report,Incomplete/invalid Ambulance Report.,,active,2015-03-01T00:00:00Z
N747,This is a misdirected claim/service,This is a misdirected claim/service. Submit the claim to the payer/plan where the patient resides.,,active,2015-03-01T00:00:00Z
N748,Adjusted because the related hospital charges have not been received,Adjusted because the related hospital charges have not been received.,,active,2015-03-01T00:00:00Z
N749,Missing Blood Gas Report,Missing Blood Gas Report.,,active,2015-03-01T00:00:00Z
N75,Missing/incomplete/invalid tooth surface information,Missing/incomplete/invalid tooth surface information.,,active,2000-01-01T00:00:00Z
N750,Incomplete/invalid Blood Gas Report,Incomplete/invalid Blood Gas Report.,,active,2015-03-01T00:00:00Z
N751,Adjusted because the patient is covered under a Medicare Part D plan,Adjusted because the patient is covered under a Medicare Part D plan.,,active,2015-03-01T00:00:00Z
N752,Missing/incomplete/invalid HIPPS Treatment Authorization Code (TAC),Missing/incomplete/invalid HIPPS Treatment Authorization Code (TAC).,,active,2015-03-01T00:00:00Z
N753,Missing/incomplete/invalid Attachment Control Number,Missing/incomplete/invalid Attachment Control Number.,,active,2015-07-01T00:00:00Z
N754,Missing/incomplete/invalid Referring Provider or Other Source Qualifier on the 1500 Claim Form,Missing/incomplete/invalid Referring Provider or Other Source Qualifier on the 1500 Claim Form.,,active,2015-07-01T00:00:00Z
N755,Missing/incomplete/invalid ICD Indicator,Missing/incomplete/invalid ICD Indicator.,,active,2015-07-01T00:00:00Z
N756,Missing/incomplete/invalid point of drop-off address,Missing/incomplete/invalid point of drop-off address.,,active,2015-07-01T00:00:00Z
N757,Adjusted based on the Federal Indian Fees schedule (MLR),Adjusted based on the Federal Indian Fees schedule (MLR).,,active,2015-07-01T00:00:00Z
N758,Adjusted based on the prior authorization decision,Adjusted based on the prior authorization decision.,,active,2015-07-01T00:00:00Z
N759,Payment adjusted based on the National Electrical Manufacturers Association (NEMA) Standard XR-29-2013,Payment adjusted based on the National Electrical Manufacturers Association (NEMA) Standard XR-29-2013.,,active,2015-07-01T00:00:00Z
N76,Missing/incomplete/invalid number of riders,Missing/incomplete/invalid number of riders.,,active,2000-01-01T00:00:00Z
N760,This facility is not authorized to receive payment for the service(s),This facility is not authorized to receive payment for the service(s).,,active,2015-11-01T00:00:00Z
N761,This provider is not authorized to receive payment for the service(s),This provider is not authorized to receive payment for the service(s).,,active,2015-11-01T00:00:00Z
N762,This facility is not certified for Tomosynthesis (3-D) mammography,This facility is not certified for Tomosynthesis (3-D) mammography.,,active,2015-11-01T00:00:00Z
N763,The demonstration code is not appropriate for this claim; resubmit without a demonstration code,The demonstration code is not appropriate for this claim; resubmit without a demonstration code.,,active,2015-11-01T00:00:00Z
N764,Missing/incomplete/invalid Hematocrit (HCT) value,Missing/incomplete/invalid Hematocrit (HCT) value.,,active,2016-03-01T00:00:00Z
N765,This payer does not cover coinsurance assessed by a previous payer,This payer does not cover coinsurance assessed by a previous payer.,,active,2016-03-01T00:00:00Z
N766,This payer does not cover co-payment assessed by a previous payer,This payer does not cover co-payment assessed by a previous payer.,,active,2016-03-01T00:00:00Z
N767,The Medicaid state requires provider to be enrolled in the member's Medicaid sta,The Medicaid state requires provider to be enrolled in the member's Medicaid state program prior to any claim benefits being processed.,,active,2016-03-01T00:00:00Z
N768,Incomplete/invalid initial evaluation report,Incomplete/invalid initial evaluation report.,,active,2016-03-01T00:00:00Z
N769,A lateral diagnosis is required,A lateral diagnosis is required.,,active,2016-03-01T00:00:00Z
N77,Missing/incomplete/invalid designated provider number,Missing/incomplete/invalid designated provider number.,,active,2000-01-01T00:00:00Z
N770,The adjustment request received from the provider has been processed,The adjustment request received from the provider has been processed. Your original claim has been adjusted based on the information received.,,active,2016-03-01T00:00:00Z
N771,Alert: Under Federal law you cannot charge more than the limiting charge amount,Alert: Under Federal law you cannot charge more than the limiting charge amount.,,active,2016-07-01T00:00:00Z
N772,Alert: Rebill urgent/emergent and ancillary services separately,Alert: Rebill urgent/emergent and ancillary services separately.,,active,2016-07-01T00:00:00Z
N773,Drug supplied not obtained from specialty vendor,Drug supplied not obtained from specialty vendor.,,active,2016-07-01T00:00:00Z
N774,Alert: Refer to your Third Party Processor Agreement for specific information on fees associated with this payment type,Alert: Refer to your Third Party Processor Agreement for specific information on fees associated with this payment type.,,active,2016-07-01T00:00:00Z
N775,Payment adjusted based on x-ray radiograph on film,Payment adjusted based on x-ray radiograph on film.,,active,2016-11-01T00:00:00Z
N776,This service is not a covered Telehealth service,This service is not a covered Telehealth service.,,active,2016-11-01T00:00:00Z
N777,Missing Assignment of Benefits Indicator,Missing Assignment of Benefits Indicator.,,active,2016-11-01T00:00:00Z
N778,Missing Primary Care Physician Information,Missing Primary Care Physician Information.,,active,2016-11-01T00:00:00Z
N779,Replacement/Void claims cannot be submitted until the original claim has finalized,Replacement/Void claims cannot be submitted until the original claim has finalized. Please resubmit once payment or denial is received.,,active,2016-11-01T00:00:00Z
N78,The necessary components of the child and teen checkup (EPSDT) were not completed,The necessary components of the child and teen checkup (EPSDT) were not completed.,,active,2000-01-01T00:00:00Z
N780,Missing/incomplete/invalid end therapy date,Missing/incomplete/invalid end therapy date.,,active,2016-11-01T00:00:00Z
N781,Alert: Patient is a Medicaid/ Qualified Medicare Beneficiary,Alert: Patient is a Medicaid/ Qualified Medicare Beneficiary. Review your records for any wrongfully collected deductible. This amount may be billed to a subsequent payer.,,active,2016-11-01T00:00:00Z
N782,Alert: Patient is a Medicaid/ Qualified Medicare Beneficiary,Alert: Patient is a Medicaid/ Qualified Medicare Beneficiary. Review your records for any wrongfully collected coinsurance. This amount may be billed to a subsequent payer.,,active,2016-11-01T00:00:00Z
N783,Alert: Patient is a Medicaid/ Qualified Medicare Beneficiary,Alert: Patient is a Medicaid/ Qualified Medicare Beneficiary. Review your records for any wrongfully collected copayment. This amount may be billed to a subsequent payer.,,active,2016-11-01T00:00:00Z
N784,Missing comprehensive procedure code,Missing comprehensive procedure code.,,active,2016-11-01T00:00:00Z
N785,Missing current radiology film/images,Missing current radiology film/images.,,active,2016-11-01T00:00:00Z
N786,Benefit limitation for the orthodontic active and/or retention phase of treatment,Benefit limitation for the orthodontic active and/or retention phase of treatment.,,active,2016-11-01T00:00:00Z
N787,Alert: Under 42 CFR 410,"Alert: Under 42 CFR 410.43, an eligible Partial Hospitalization Program (PHP) patient/beneficiary requires a minimum of 20 hours of PHP services per week, as evidenced in the plan of care. PHP services must be furnished in accordance with the plan of care.",,active,2017-03-01T00:00:00Z
N788,Alert: The third-party administrator/review organization did not receive the required information,Alert: The third-party administrator/review organization did not receive the required information.,,active,2017-03-01T00:00:00Z
N789,Clinical Trial is not a covered benefit,Clinical Trial is not a covered benefit.,,active,2017-07-01T00:00:00Z
N79,Service billed is not compatible with patient location information,Service billed is not compatible with patient location information.,,active,2000-01-01T00:00:00Z
N790,Provider/supplier not accredited for product/service,Provider/supplier not accredited for product/service.,,active,2017-07-01T00:00:00Z
N791,Missing history & physical report,Missing history & physical report.,,active,2017-07-01T00:00:00Z
N792,Incomplete/invalid history & physical report,Incomplete/invalid history & physical report.,,active,2017-07-01T00:00:00Z
N793,"Alert: Starting January 1, 2020, Medicare will ONLY accept claims submitted with","Alert: Starting January 1, 2020, Medicare will ONLY accept claims submitted with the Medicare Beneficiary Identifier (MBI). Medicare will reject any claims submitted with the Health Insurance Claim Number (HICN) with a few exceptions. Please see www.cms.gov/Medicare/New-Medicare-Card/index.html for more information.",,deprecated,2017-07-01T00:00:00Z
N794,Payment adjusted based on type of technology used,Payment adjusted based on type of technology used.,,active,2017-07-01T00:00:00Z
N795,Item must be resubmitted as a purchase,Item must be resubmitted as a purchase.,,active,2017-11-01T00:00:00Z
N796,Missing/incomplete/invalid Hemoglobin (Hb or Hgb) value,Missing/incomplete/invalid Hemoglobin (Hb or Hgb) value.,,active,2017-11-01T00:00:00Z
N797,Missing/incomplete/invalid date qualifier,Missing/incomplete/invalid date qualifier.,,active,2017-11-01T00:00:00Z
N798,Submit a void request for the original claim and resubmit a new claim,Submit a void request for the original claim and resubmit a new claim.,,active,2017-11-01T00:00:00Z
N799,"Submitted identifier must be an individual identifier, not group identifier","Submitted identifier must be an individual identifier, not group identifier.",,active,2017-11-01T00:00:00Z
N8,Crossover claim denied by previous payer and complete claim data not forwarded,Crossover claim denied by previous payer and complete claim data not forwarded. Resubmit this claim to this payer to provide adequate data for adjudication.,,active,2000-01-01T00:00:00Z
N80,Missing/incomplete/invalid prenatal screening information,Missing/incomplete/invalid prenatal screening information.,,active,2000-01-01T00:00:00Z
N800,Only one service date is allowed per claim,Only one service date is allowed per claim.,,active,2018-03-01T00:00:00Z
N801,Services performed in a Medicare participating or CAH facility under a self-insu,"Services performed in a Medicare participating or CAH facility under a self-insured tribal Group Health Plan, in accordance with Federal Regulation 42 CFR 136.",,active,2018-03-01T00:00:00Z
N802,This claim/service is not payable under our service area,This claim/service is not payable under our service area. The claim must be filed to the Payer/Plan in whose service area the Rendering Physician is located.,,active,2018-03-01T00:00:00Z
N803,Submission of the claim for the service rendered is the responsibility of the Contracted Medical Group or Hospital,Submission of the claim for the service rendered is the responsibility of the Contracted Medical Group or Hospital.,,active,2018-03-01T00:00:00Z
N804,Alert: The claim/service was processed through the Outpatient Code Editor (OCE),Alert: The claim/service was processed through the Outpatient Code Editor (OCE).,,active,2018-07-01T00:00:00Z
N805,Alert: The claim/service was processed through the Correct Code Editor (CCE),Alert: The claim/service was processed through the Correct Code Editor (CCE).,,active,2018-07-01T00:00:00Z
N806,Payment is included in the Global transplant allowance,Payment is included in the Global transplant allowance.,,active,2018-07-01T00:00:00Z
N807,Payment adjustment based on the Merit-based Incentive Payment System (MIPS),Payment adjustment based on the Merit-based Incentive Payment System (MIPS).,,active,2018-07-01T00:00:00Z
N808,Not covered for this provider type / provider specialty,Not covered for this provider type / provider specialty.,,active,2018-07-01T00:00:00Z
N809,Alert: The fee schedule amount for this service was adjusted based on prior competitive bidding rates,"Alert: The fee schedule amount for this service was adjusted based on prior competitive bidding rates. For more information, contact your local contractor.",,active,2018-11-01T00:00:00Z
N81,Procedure billed is not compatible with tooth surface code,Procedure billed is not compatible with tooth surface code.,,active,2000-01-01T00:00:00Z
N810,"Alert: Due to federal, state or local disaster declaration, this claim has been","Alert: Due to federal, state or local disaster declaration, this claim has been processed at the in-network level of benefit. At the conclusion or expiration of the disaster declaration, network payment rules will be reinstated.",,active,2018-11-01T00:00:00Z
N811,Missing Federal Sequestration Reduction from Prior Payer,Missing Federal Sequestration Reduction from Prior Payer.,,active,2018-11-01T00:00:00Z
N812,The start service date through end service date cannot span greater than 18 months,The start service date through end service date cannot span greater than 18 months.,,active,2018-11-01T00:00:00Z
N815,Missing/Incomplete/Invalid NDC Unit Count,Missing/Incomplete/Invalid NDC Unit Count,,active,2019-07-01T00:00:00Z
N816,Missing/Incomplete/Invalid NDC Unit of Measure,Missing/Incomplete/Invalid NDC Unit of Measure,,active,2019-07-01T00:00:00Z
N817,Alert: Applicable laboratories are required to collect and report private payor,"Alert: Applicable laboratories are required to collect and report private payor data and report that data to CMS between January 1, 2020 - March 31, 2020.",,active,2019-07-01T00:00:00Z
N818,Claims Dates of Service do not match Electronic Visit Verification System,Claims Dates of Service do not match Electronic Visit Verification System.,,active,2019-07-01T00:00:00Z
N819,Patient not enrolled in Electronic Visit Verification System,Patient not enrolled in Electronic Visit Verification System.,,active,2019-07-01T00:00:00Z
N82,Provider must accept insurance payment as payment in full when a third party pay,Provider must accept insurance payment as payment in full when a third party payer contract specifies full reimbursement.,,active,2000-01-01T00:00:00Z
N820,Electronic Visit Verification System units do not meet requirements of visit,Electronic Visit Verification System units do not meet requirements of visit.,,active,2019-07-01T00:00:00Z
N821,Electronic Visit Verification System visit not found,Electronic Visit Verification System visit not found.,,active,2019-07-01T00:00:00Z
N822,Missing procedure modifier(s),Missing procedure modifier(s).,,active,2019-07-01T00:00:00Z
N823,Incomplete/Invalid procedure modifier(s),Incomplete/Invalid procedure modifier(s).,,active,2019-07-01T00:00:00Z
N824,Electronic Visit Verification (EVV) data must be submitted through EVV Vendor,Electronic Visit Verification (EVV) data must be submitted through EVV Vendor.,,active,2019-11-01T00:00:00Z
N825,Early intervention guidelines were not met,Early intervention guidelines were not met.,,active,2019-11-01T00:00:00Z
N826,Patient did not meet the inclusion criteria for the Medicare Shared Savings Program,Patient did not meet the inclusion criteria for the Medicare Shared Savings Program.,,active,2019-11-01T00:00:00Z
N827,Missing/Incomplete/Invalid Federal Information Processing Standard (FIPS) Code,Missing/Incomplete/Invalid Federal Information Processing Standard (FIPS) Code.,,active,2019-11-01T00:00:00Z
N828,Alert: Payment is suppressed due to a contracted funding,Alert: Payment is suppressed due to a contracted funding.,,active,2020-03-01T00:00:00Z
N829,Missing/incomplete/invalid Diagnostics Exchange Z-Code Identifier,Missing/incomplete/invalid Diagnostics Exchange Z-Code Identifier.,,active,2020-03-01T00:00:00Z
N83,No appeal rights,No appeal rights. Adjudicative decision based on the provisions of a demonstration project.,,active,2000-01-01T00:00:00Z
N830,Alert: The charge[s] for this service was processed in accordance with Federal/,"Alert: The charge[s] for this service was processed in accordance with Federal/ State, Balance Billing/ No Surprise Billing regulations. As such, any amount identified with OA, CO, or PI cannot be collected from the member and may be considered provider liability or be billable to a subsequent payer. Any amount the provider collected over the identified PR amount must be refunded to the patient within applicable Federal/State timeframes. Payment amounts are eligible for dispute pursuant to any Federal/State documented appeal/grievance process(es).",,active,2020-03-01T00:00:00Z
N831,You have not responded to requests to revalidate your provider/supplier enrollment information,You have not responded to requests to revalidate your provider/supplier enrollment information.,,active,2020-03-01T00:00:00Z
N832,Duplicate occurrence code/occurrence span code,Duplicate occurrence code/occurrence span code.,,active,2020-07-01T00:00:00Z
N833,Patient share of cost waived,Patient share of cost waived.,,active,2020-07-01T00:00:00Z
N834,Jurisdiction exempt from sales and health tax charges,Jurisdiction exempt from sales and health tax charges.,,active,2020-11-01T00:00:00Z
N835,Unrelated Service/procedure/treatment is reduced,Unrelated Service/procedure/treatment is reduced. The balance of this charge is the patient's responsibility.,,active,2020-11-01T00:00:00Z
N836,Provider W9 or Payee Registration not on file,Provider W9 or Payee Registration not on file.,,active,2020-11-01T00:00:00Z
N837,Alert: Missing modifier was added,Alert: Missing modifier was added.,,active,2020-11-01T00:00:00Z
N838,"Alert: Service/procedure postponed due to a federal, state, or local mandate/disaster declaration","Alert: Service/procedure postponed due to a federal, state, or local mandate/disaster declaration. Any amounts applied to deductible or member liability will be applied to the prior plan year from which the procedure was cancelled.",,active,2020-11-01T00:00:00Z
N839,The procedure code was added/changed because the level of service exceeds the compensable condition(s),The procedure code was added/changed because the level of service exceeds the compensable condition(s).,,active,2021-03-01T00:00:00Z
N84,Alert: Further installment payments are forthcoming,Alert: Further installment payments are forthcoming.,,active,2000-01-01T00:00:00Z
N840,Worker's compensation claim filed with a different state,Worker's compensation claim filed with a different state.,,active,2021-03-01T00:00:00Z
N841,Alert: North Dakota Administrative Rule 92-01-02-50,Alert: North Dakota Administrative Rule 92-01-02-50.3.,,active,2021-03-01T00:00:00Z
N842,Alert: Patient cannot be billed for charges,Alert: Patient cannot be billed for charges.,,active,2021-03-01T00:00:00Z
N843,Missing/incomplete/invalid Core-Based Statistical Area (CBSA) code,Missing/incomplete/invalid Core-Based Statistical Area (CBSA) code.,,active,2021-03-01T00:00:00Z
N844,"This claim, or a portion of this claim, was processed in accordance with the Neb","This claim, or a portion of this claim, was processed in accordance with the Nebraska Legislative LB997 July 24, 2020 - Out of Network Emergency Medical Care Act.",,active,2021-03-01T00:00:00Z
N845,"Alert: Nebraska Legislative LB997 July 24, 2020 - Out of Network Emergency Medical Care Act","Alert: Nebraska Legislative LB997 July 24, 2020 - Out of Network Emergency Medical Care Act.",,active,2021-03-01T00:00:00Z
N846,National Drug Code (NDC) supplied does not correspond to the HCPCs/CPT billed,National Drug Code (NDC) supplied does not correspond to the HCPCs/CPT billed.,,active,2021-03-01T00:00:00Z
N847,National Drug Code (NDC) billed is obsolete,National Drug Code (NDC) billed is obsolete.,,active,2021-03-01T00:00:00Z
N848,National Drug Code (NDC) billed cannot be associated with a product,National Drug Code (NDC) billed cannot be associated with a product.,,active,2021-03-01T00:00:00Z
N849,Missing Tooth Clause: Tooth missing prior to the member effective date,Missing Tooth Clause: Tooth missing prior to the member effective date.,,active,2021-03-01T00:00:00Z
N85,Alert: This is the final installment payment,Alert: This is the final installment payment.,,active,2000-01-01T00:00:00Z
N850,Missing/incomplete/invalid narrative explaining/describing this service/treatment,Missing/incomplete/invalid narrative explaining/describing this service/treatment.,,active,2021-03-01T00:00:00Z
N851,Payment reduced because services were furnished by a therapy assistant,Payment reduced because services were furnished by a therapy assistant.,,active,2021-07-01T00:00:00Z
N852,The pay-to and rendering provider tax identification numbers (TINs) do not match,The pay-to and rendering provider tax identification numbers (TINs) do not match,,active,2021-07-01T00:00:00Z
N853,The number of modalities performed per session exceeds our acceptable maximum,The number of modalities performed per session exceeds our acceptable maximum.,,active,2021-07-01T00:00:00Z
N854,Alert: If you have primary other health insurance (OHI) coverage that has denied,"Alert: If you have primary other health insurance (OHI) coverage that has denied services, you must exhaust all appeal levels with your primary OHI before we can consider your claim for reimbursement.",,active,2021-07-01T00:00:00Z
N855,"This coverage is subject to the exclusive jurisdiction of ERISA (1974), U","This coverage is subject to the exclusive jurisdiction of ERISA (1974), U.S.C. SEC 1001.",,active,2021-07-01T00:00:00Z
N856,"This coverage is not subject to the exclusive jurisdiction of ERISA (1974), U","This coverage is not subject to the exclusive jurisdiction of ERISA (1974), U.S.C. SEC 1001.",,active,2021-07-01T00:00:00Z
N857,This claim has been adjusted/reversed,This claim has been adjusted/reversed. Refund any collected copayment to the member.,,active,2021-11-01T00:00:00Z
N858,Alert: State regulations relating to an Out of Network Medical Emergency Care Ac,Alert: State regulations relating to an Out of Network Medical Emergency Care Act were applied to the processing of this claim. Payment amounts are eligible for dispute following the state's documented appeal/ grievance/ arbitration process.,,active,2021-11-01T00:00:00Z
N859,Alert: The Federal No Surprise Billing Act was applied to the processing of this claim,Alert: The Federal No Surprise Billing Act was applied to the processing of this claim. Payment amounts are eligible for dispute pursuant to any Federal documented appeal/ grievance/ dispute resolution process(es).,,active,2021-11-01T00:00:00Z
N86,A failed trial of pelvic muscle exercise training is required in order for biofe,A failed trial of pelvic muscle exercise training is required in order for biofeedback training for the treatment of urinary incontinence to be covered.,,active,2000-01-01T00:00:00Z
N860,Alert: The Federal No Surprise Billing Act Qualified Payment Amount (QPA) was us,Alert: The Federal No Surprise Billing Act Qualified Payment Amount (QPA) was used to calculate the member cost share(s).,,active,2021-11-01T00:00:00Z
N861,Alert: Mismatch between the submitted Patient Liability/Share of Cost and the amount on record for this recipient,Alert: Mismatch between the submitted Patient Liability/Share of Cost and the amount on record for this recipient.,,active,2022-03-01T00:00:00Z
N862,"Alert: Member cost share is in compliance with the No Surprises Act, and is calc","Alert: Member cost share is in compliance with the No Surprises Act, and is calculated using the lesser of the QPA or billed charge.",,active,2022-03-01T00:00:00Z
N863,Alert: This claim is subject to the No Surprises Act (NSA),"Alert: This claim is subject to the No Surprises Act (NSA). The amount paid is the final out-of-network rate and was calculated based on an All Payer Model Agreement, in accordance with the NSA.",,active,2022-03-01T00:00:00Z
N864,Alert: This claim is subject to the No Surprises Act provisions that apply to emergency services,Alert: This claim is subject to the No Surprises Act provisions that apply to emergency services.,,active,2022-03-01T00:00:00Z
N865,Alert: This claim is subject to the No Surprises Act provisions that apply to no,Alert: This claim is subject to the No Surprises Act provisions that apply to nonemergency services furnished by nonparticipating providers during a patient visit to a participating facility.,,active,2022-03-01T00:00:00Z
N866,Alert: This claim is subject to the No Surprises Act provisions that apply to se,Alert: This claim is subject to the No Surprises Act provisions that apply to services furnished by nonparticipating providers of air ambulance services.,,active,2022-03-01T00:00:00Z
N867,"Alert: Cost sharing was calculated based on a specified state law, in accordance with the No Surprises Act","Alert: Cost sharing was calculated based on a specified state law, in accordance with the No Surprises Act.",,active,2022-03-01T00:00:00Z
N868,"Alert: Cost sharing was calculated based on an All-Payer Model Agreement, in accordance with the No Surprises Act","Alert: Cost sharing was calculated based on an All-Payer Model Agreement, in accordance with the No Surprises Act.",,active,2022-03-01T00:00:00Z
N869,"Alert: Cost sharing was calculated based on the qualifying payment amount, in accordance with the No Surprises Act","Alert: Cost sharing was calculated based on the qualifying payment amount, in accordance with the No Surprises Act.",,active,2022-03-01T00:00:00Z
N87,Home use of biofeedback therapy is not covered,Home use of biofeedback therapy is not covered.,,active,2000-01-01T00:00:00Z
N870,"Alert: In accordance with the No Surprises Act, cost sharing was based on the bi","Alert: In accordance with the No Surprises Act, cost sharing was based on the billed amount because the billed amount was lower than the qualifying payment amount.",,active,2022-03-01T00:00:00Z
N871,"Alert: This initial payment was calculated based on a specified state law, in accordance with the No Surprises Act","Alert: This initial payment was calculated based on a specified state law, in accordance with the No Surprises Act.",,active,2022-03-01T00:00:00Z
N872,"Alert: This final payment was calculated based on a specified state law, in accordance with the No Surprises Act","Alert: This final payment was calculated based on a specified state law, in accordance with the No Surprises Act.",,active,2022-03-01T00:00:00Z
N873,"Alert: This final payment was calculated based on an All-Payer Model Agreement, in accordance with the No Surprises Act","Alert: This final payment was calculated based on an All-Payer Model Agreement, in accordance with the No Surprises Act.",,active,2022-03-01T00:00:00Z
N874,"Alert: This final payment was determined through open negotiation, in accordance with the No Surprises Act","Alert: This final payment was determined through open negotiation, in accordance with the No Surprises Act.",,active,2022-03-01T00:00:00Z
N875,Alert: This final payment equals the amount selected as the out-of-network rate,"Alert: This final payment equals the amount selected as the out-of-network rate by a Federal Independent Dispute Resolution Entity, in accordance with the No Surprises Act.",,active,2022-03-01T00:00:00Z
N876,Alert: This item or service is covered under the plan,Alert: This item or service is covered under the plan. This is a notice of denial of payment provided in accordance with the No Surprises Act. The provider or facility may initiate open negotiation if they desire to negotiate a higher out-of-network rate than the amount paid by the patient in cost sharing.,,active,2022-03-01T00:00:00Z
N877,Alert: This initial payment is provided in accordance with the No Surprises Act,Alert: This initial payment is provided in accordance with the No Surprises Act. The provider or facility may initiate open negotiation if they desire to negotiate a higher out-of-network rate.,,active,2022-03-01T00:00:00Z
N878,Alert: The provider or facility specified that notice was provided and consent t,"Alert: The provider or facility specified that notice was provided and consent to balance bill obtained, but notice and consent was not provided and obtained in a manner consistent with applicable Federal law. Thus, cost sharing and the total amount paid have been calculated based on the requirements under the No Surprises Act, and balance billing is prohibited.",,active,2022-03-01T00:00:00Z
